Store,Date,Actual_Demand,Forecast_Demand,sigma_demand,Safety_Stock,Reorder_Point,Recommended_Inventory,Stockout_Risk_pct
905,2015-07-10,6110,6419.986,1587.548565281189,6908.810753492751,51848.71275349276,96788.61475349276,4.999999999999993
1086,2015-07-10,4563,4644.4683,2164.9848280639662,9421.740404286591,41933.01850428659,74444.29660428659,5.000000000000004
604,2015-07-10,6700,6294.465,1628.6203088335017,7087.5497916075665,51148.804791607574,95210.05979160758,5.000000000000004
367,2015-07-11,5174,4476.405,1625.6197902027561,7074.491913672047,38409.32691367205,69744.16191367205,5.000000000000004
961,2015-07-11,4920,5708.8447,1322.5637455032333,5755.630301296622,45717.54320129662,85679.45610129662,5.000000000000004
599,2015-07-11,12104,9347.37,1728.6789551229726,7522.99237685042,72954.58237685042,138386.17237685042,5.000000000000016
328,2015-07-11,2708,2374.4475,1161.151834003282,5053.186058455354,21674.318558455354,38295.45105845535,5.000000000000004
662,2015-07-11,5525,6754.428,2643.866521792928,11505.773023911972,58786.76902391197,106067.76502391197,5.000000000000004
211,2015-07-11,11268,9155.25,3631.8931189651307,15805.53992778059,79892.28992778058,143979.03992778057,5.000000000000016
537,2015-07-11,4658,4066.2485,1578.2034511853487,6868.141997796121,35331.88149779612,63795.620997796126,4.999999999999993
962,2015-07-11,5020,5184.2407,1954.524740421451,8505.844696599628,44795.52959659963,81085.21449659963,5.000000000000004
716,2015-07-11,5589,5086.6123,1209.4050598747187,5263.1780001710085,40869.464100171004,76475.750200171,5.000000000000016
487,2015-07-11,6555,6590.1978,1513.448009731725,6586.334499086483,52717.719099086484,98849.10369908648,4.999999999999993
911,2015-07-11,8315,6977.9067,2073.9759705543397,9025.681356282455,57871.02825628245,106716.37515628245,5.000000000000004
145,2015-07-11,6377,6094.2876,1637.5186597164386,7126.274290254634,49786.28749025463,92446.30069025463,5.000000000000016
408,2015-07-11,4386,4686.91,906.2896849812686,3944.058190288573,36752.42819028857,69560.79819028857,4.999999999999993
538,2015-07-11,2451,1962.3994,1111.4284047344536,4836.79597732913,18573.59177732913,32310.38757732913,5.000000000000004
1000,2015-07-11,5840,6277.1206,1378.8763141250774,6000.6954842836285,49940.53968428363,93880.38388428363,5.000000000000004
1104,2015-07-11,5820,4673.822,1291.2822305176346,5619.497100811022,38336.25110081102,71053.00510081102,5.000000000000004
36,2015-07-11,9817,8695.017,1244.0324796181262,5413.872155374121,66278.99115537413,127144.11015537413,4.999999999999982
421,2015-07-11,10929,9092.105,1994.6832491319956,8680.609452079409,72325.34445207941,135970.07945207943,4.999999999999993
820,2015-07-11,10457,10045.843,2397.5157930993723,10433.685781511704,80754.58678151172,151075.48778151174,4.999999999999993
669,2015-07-11,4540,4495.025,947.4700159026038,4123.269786912276,35588.444786912274,67053.61978691227,4.999999999999993
1030,2015-07-11,1561,1708.3372,1245.7034208204075,5421.143880346345,17379.504280346344,29337.86468034634,5.000000000000004
46,2015-07-11,5310,4028.0007,1399.067061894514,6088.563067273654,34284.56796727365,62480.57286727365,5.000000000000016
175,2015-07-11,6234,5624.907,1274.062531621879,5544.559147097568,44918.90814709757,84293.25714709758,4.999999999999993
381,2015-07-11,5639,6253.503,2301.476781267339,10015.736137506674,53790.25713750668,97564.77813750668,5.000000000000004
395,2015-07-11,2467,2754.0156,863.6199009595164,3758.3646819791247,23036.473881979127,42314.58308197913,5.000000000000004
692,2015-07-11,3281,4123.6953,2307.681038588756,10042.736281399626,38908.60338139963,67774.47048139964,5.000000000000004
201,2015-07-11,5314,4952.202,1045.86817920609,4551.486160018727,39216.90016001873,73882.31416001874,4.999999999999993
257,2015-07-11,2569,2295.2397,1360.6404104085589,5921.335135597838,21988.01303559784,38054.69093559784,5.000000000000004
288,2015-07-11,4937,4531.5166,1485.8863916751845,6466.3898199900295,38187.00601999003,69907.62221999004,4.999999999999993
1068,2015-07-11,4691,4261.1123,936.5385055692107,4075.6972352468174,33903.48333524681,63731.26943524681,5.000000000000016
900,2015-07-11,5204,5589.3027,1273.3614470026357,5541.508115423662,44666.62701542366,83791.74591542367,5.000000000000004
1089,2015-07-11,9706,9089.026,2075.195191207134,9030.987250502714,72654.16925050272,136277.35125050272,5.000000000000004
536,2015-07-11,4930,5760.2354,2114.0921966867836,9200.262103325167,49521.90990332517,89843.55770332518,5.000000000000004
373,2015-07-11,4632,4525.6055,729.369984790052,3174.1260106268473,34853.364510626845,66532.60301062684,5.000000000000016
176,2015-07-11,3227,2725.161,1555.6191822647006,6769.858113201314,25845.985113201314,44922.112113201314,5.000000000000004
901,2015-07-11,5243,4907.826,2026.1443779330898,8817.524309194045,43172.30630919404,77527.08830919405,5.000000000000004
104,2015-07-11,11023,9863.888,1386.281318997794,6032.921129793394,75080.1371297934,144127.3531297934,5.000000000000004
231,2015-07-11,4679,4164.7,1104.1816863866748,4805.25917477481,33958.15917477481,63111.05917477481,4.999999999999993
227,2015-07-11,4814,4973.499,1451.0184231662338,6314.648826955012,41129.14182695501,75943.634826955,5.000000000000004
200,2015-07-11,6231,6394.781,1435.8065733558824,6248.448778749457,51011.915778749455,95775.38277874945,5.000000000000004
149,2015-07-11,3657,4125.2686,1615.1429903603996,7028.89820460637,35905.778404606375,64782.658604606375,5.000000000000004
35,2015-07-11,7798,9077.74,3646.5896158516084,15869.497225181434,79413.67722518144,142957.85722518145,4.999999999999993
1091,2015-07-11,7165,6067.8745,2207.232690106744,9605.597761457595,52080.7192614576,94555.8407614576,5.000000000000004
998,2015-07-11,4305,3372.3484,853.2967904801267,3713.4398096008936,27319.87860960089,50926.31740960089,5.000000000000016
151,2015-07-11,6115,5970.5024,1652.1486480254837,7189.942150730512,48983.45895073052,90776.97575073052,4.999999999999993
818,2015-07-11,4272,5155.916,1833.0197871899463,7977.070493500041,44068.48249350004,80159.89449350005,5.000000000000004
540,2015-07-11,6518,5914.3877,1715.7443008056669,7466.702395684215,48867.41629568422,90268.13019568422,5.000000000000004
642,2015-07-11,2590,2870.2185,593.9328119050766,2584.7205480704056,22676.250048070408,42767.77954807041,4.999999999999993
1022,2015-07-11,5015,5527.621,1876.408762417762,8165.893831061288,46859.24083106129,85552.58783106129,5.000000000000004
581,2015-07-11,2437,2445.2498,1788.6813382727075,7784.115166417904,24900.863766417904,42017.6123664179,5.000000000000004
619,2015-07-11,2157,2039.9401,1333.775654074665,5804.423110662907,20084.003810662907,34363.584510662906,5.000000000000004
287,2015-07-11,8715,7976.6787,1315.8183175604383,5726.275051241743,61563.02595124174,117399.77685124174,5.000000000000016
591,2015-07-11,3805,4745.5967,1095.612589890441,4767.967549614095,37987.14444961409,71206.3213496141,5.000000000000016
679,2015-07-11,8200,7074.8193,2114.349515197002,9201.381920966875,58725.11702096687,108248.85212096687,5.000000000000004
24,2015-07-11,6579,6086.335,2728.952646552603,11876.057087384732,54480.40208738473,97084.74708738473,5.000000000000004
453,2015-07-11,8282,7425.6816,2826.3641775906826,12299.97976154297,64279.75096154297,116259.52216154298,5.000000000000004
742,2015-07-11,7081,7164.9243,1861.4276315737295,8100.69784264351,58255.16794264351,108409.6380426435,5.000000000000004
150,2015-07-11,7390,7232.8306,1840.4097732117496,8009.230778868414,58639.04497886841,109268.85917886841,5.000000000000016
289,2015-07-11,6195,5081.742,1111.2458892777831,4836.001693124351,40408.195693124355,75980.38969312437,5.000000000000004
490,2015-07-11,8163,8274.147,1097.1364634995225,4774.599255004173,62693.62825500418,120612.65725500419,5.000000000000016
363,2015-07-11,6421,5765.468,1598.9310725333464,6958.345986760708,47316.62198676071,87674.89798676071,5.000000000000004
912,2015-07-11,5926,5340.88,890.5151040688332,3875.4092074334426,41261.569207433444,78647.72920743344,5.000000000000016
247,2015-07-11,6612,6746.255,1962.7590878102162,8541.679535943531,55765.46453594354,102989.24953594354,5.000000000000004
963,2015-07-11,4106,5686.502,4300.720316037962,18716.19137644777,58521.705376447775,98327.21937644779,5.000000000000004
285,2015-07-11,6225,4322.0054,1069.782715611304,4655.559200613786,34909.59700061379,65163.634800613785,4.999999999999993
236,2015-07-11,4762,5424.075,1968.9302950832378,8568.53585020207,46537.06085020207,84505.58585020207,5.000000000000004
1066,2015-07-11,8700,8161.836,1577.8551807007905,6866.626368654775,63999.478368654774,121132.33036865477,5.000000000000004
714,2015-07-11,5237,4496.9644,1248.765827508918,5434.471087289082,36913.22188728908,68391.97268728908,5.000000000000004
569,2015-07-11,3284,3155.457,806.6043597101665,3510.2402509448225,25598.439250944823,47686.63825094482,5.000000000000004
101,2015-07-11,7051,7341.081,1791.216352925717,7795.147229863391,59182.71422986339,110570.2812298634,5.000000000000004
357,2015-07-11,6544,5876.4927,1875.024404132355,8159.869278730686,49295.31817873068,90430.76707873069,5.000000000000004
483,2015-07-11,1864,3249.7104,2031.7436147535836,8841.89148031736,31589.864280317357,54337.83708031736,5.000000000000004
653,2015-07-11,3782,5024.691,1215.4853819742561,5289.638793638793,40462.47579363879,75635.31279363879,5.000000000000016
344,2015-07-11,7285,5902.0767,2981.55608450646,12975.355330393593,54289.89223039359,95604.42913039359,5.000000000000004
290,2015-07-11,4622,5019.862,2149.7784713458386,9355.564261324287,44494.59826132429,79633.6322613243,5.000000000000004
999,2015-07-11,6549,6371.298,3193.6198422091056,13898.23000754252,58497.31600754251,103096.4020075425,5.000000000000004
713,2015-07-11,9089,7247.9453,2739.534749492711,11922.109062225725,62657.72616222573,113393.34326222574,5.000000000000004
147,2015-07-11,6991,7101.7515,1713.8875903669339,7458.62222646875,57170.88272646876,106883.14322646876,5.000000000000004
311,2015-07-11,6349,5608.2207,1509.7690102687282,6570.323958301833,45827.86885830184,85085.41375830185,4.999999999999993
313,2015-07-11,5012,5278.4727,2031.7310667473266,8841.836872979695,45791.1457729797,82740.4546729797,5.000000000000004
582,2015-07-11,4045,4732.396,1732.1698955721522,7538.184508570072,40664.95650857007,73791.72850857006,5.000000000000004
1088,2015-07-11,2516,3051.501,1627.9196780433983,7084.5007349407315,28445.007734940733,49805.514734940734,5.000000000000004
57,2015-07-11,5994,6862.286,2432.2688277768084,10584.926597035006,58620.928597035,106656.93059703501,5.000000000000004
412,2015-07-11,10641,8693.989,2070.9702196252565,9012.600708045724,69870.52370804572,130728.44670804571,5.000000000000016
905,2015-07-11,5321,5381.069,1569.0403425507093,6828.265306868428,44495.74830686843,82163.23130686843,4.999999999999993
338,2015-07-11,5154,4725.75,1876.6865873465492,8167.102890045417,41247.35289004542,74327.60289004541,5.000000000000004
570,2015-07-11,2374,2332.0095,1132.5966407219787,4928.9174655288825,21252.98396552888,37577.05046552888,5.000000000000016
534,2015-07-11,8060,4946.202,2738.756137037568,11918.7206392064,46542.1346392064,81165.5486392064,5.000000000000004
647,2015-07-11,4399,3729.6335,1683.9831257515937,7328.481775190454,33435.91627519045,59543.350775190454,5.000000000000004
908,2015-07-11,1804,2011.3984,1711.4900733759407,7448.188535474156,21527.977335474156,35607.76613547416,5.000000000000004
106,2015-07-11,6580,7352.346,1783.1003942829432,7759.827603382442,59226.24960338244,110692.67160338245,4.999999999999993
75,2015-07-11,6196,5856.7925,1057.147754437691,4600.573446139711,45598.12094613971,86595.66844613971,5.000000000000016
402,2015-07-11,6439,5341.031,1258.1138633301168,5475.152557965285,42862.369557965285,80249.58655796529,4.999999999999993
765,2015-07-11,5774,6491.2275,2050.420252970846,8923.169849859183,54361.762349859186,99800.35484985918,4.999999999999993
486,2015-07-11,3041,2405.966,1359.298316280747,5915.4945115405935,22757.256511540592,39599.01851154059,5.000000000000004
715,2015-07-11,2725,2327.071,2353.234859389999,10240.980753346577,26530.477753346575,42819.97475334657,5.000000000000004
641,2015-07-11,3214,3149.3374,1552.9677558065125,6758.319440289484,28803.681240289483,50849.043040289485,5.000000000000004
436,2015-07-11,4575,4405.3813,1218.6003937059245,5303.194931082182,36140.86403108218,66978.53313108218,5.000000000000004
539,2015-07-11,11457,11644.13,1656.3640362823792,7208.2869877681305,88717.19698776813,170226.10698776811,4.999999999999993
1001,2015-07-11,3608,3487.6064,1948.6360877030997,8480.218024059424,32893.462824059425,57306.707624059425,5.000000000000004
1042,2015-07-11,2824,2431.0142,1116.0905887511344,4857.085213056229,21874.184613056226,38891.284013056225,5.000000000000004
910,2015-07-11,5394,4482.86,1736.1328902603282,7555.430960689068,38935.450960689064,70315.47096068907,5.000000000000004
814,2015-07-11,6556,6312.609,2231.1173895040038,9709.54095516424,53897.80395516424,98086.06695516425,5.000000000000016
904,2015-07-11,5134,4781.189,1256.0017406093777,5465.960866772422,38934.28386677243,72402.60686677243,4.999999999999993
394,2015-07-11,8851,7506.1733,1923.1129924185814,8369.144738479108,60912.35783847911,113455.57093847911,5.000000000000004
454,2015-07-11,2049,2834.9836,2218.913342052868,9656.430482760135,29501.315682760134,49346.20088276014,5.000000000000004
271,2015-07-11,2578,4589.915,3432.708711622722,14938.714555964913,47068.11955596491,79197.52455596492,5.000000000000004
817,2015-07-11,13111,13667.111,4309.28042703776,18753.443897863403,114423.2208978634,210092.9978978634,5.000000000000004
694,2015-07-11,8581,7147.671,1639.7105169237489,7135.812975857808,57169.50997585781,107203.20697585781,5.000000000000004
435,2015-07-11,2009,2064.6636,803.0076193795514,3494.5876915100357,17947.232891510033,32399.878091510032,5.000000000000004
533,2015-07-11,8047,7813.516,2379.3418922529686,10354.59526148197,65049.20726148196,119743.81926148196,5.000000000000004
907,2015-07-11,7068,6186.884,1163.9712027879168,5065.455595150691,48373.643595150694,91681.8315951507,5.000000000000004
670,2015-07-11,4749,5255.2944,1352.479041841573,5885.817890864716,42672.878690864716,79459.93949086472,5.000000000000004
102,2015-07-11,5330,4458.1353,2270.28118770878,9879.976856214522,41086.92395621452,72293.87105621453,4.999999999999993
265,2015-07-11,2904,2319.7036,1932.8292775338266,8411.428783551026,24649.353983551024,40887.27918355102,5.000000000000004
353,2015-07-11,5308,5652.648,1367.9965567611653,5953.348155001847,45521.88415500185,85090.42015500185,5.000000000000004
964,2015-07-11,8713,7530.8525,1765.445560640762,7682.995998236162,60398.96349823616,113114.93099823616,5.000000000000004
620,2015-07-11,8618,8575.254,1390.672720697407,6052.031955092663,66078.80995509267,126105.58795509268,5.000000000000004
822,2015-07-11,6627,5059.6777,2005.4654448717645,8727.532205500802,44145.2761055008,79563.0200055008,5.000000000000004
100,2015-07-11,7917,7168.6074,1347.3559159954082,5863.522694540305,56043.7744945403,106224.0262945403,5.000000000000004
693,2015-07-11,3895,4067.276,3247.2642613065227,14131.68374094655,42602.61574094655,71073.54774094655,5.000000000000004
542,2015-07-11,5539,4492.0796,1448.9080712214186,6305.464841955213,37750.02204195521,69194.57924195522,5.000000000000004
5,2015-07-11,2023,2214.5366,1571.6635801581049,6839.681305463552,22341.437505463553,37843.19370546355,5.000000000000004
105,2015-07-11,3320,2962.651,1387.0713959530894,6036.35944486873,26774.91644486873,47513.47344486873,5.000000000000004
433,2015-07-11,3909,3190.2913,2036.5926764783026,8862.993984215977,31195.033084215975,53527.07218421597,5.000000000000004
148,2015-07-11,7531,7338.3135,1779.6008686568343,7744.598110057617,59112.792610057615,110480.98711005761,5.000000000000004
58,2015-07-11,5524,4739.9443,2446.085840027209,10645.056488431306,43824.666588431304,77004.2766884313,5.000000000000004
815,2015-07-11,6219,5295.2925,1259.0385969086033,5479.176881649539,42546.22438164954,79613.27188164953,5.000000000000004
823,2015-07-11,4428,4444.91,1402.3843669421242,6102.999559666243,37217.369559666244,68331.73955966624,5.000000000000004
541,2015-07-11,4286,4600.9873,1860.666949080961,8097.3874485548085,40304.298548554805,72511.2096485548,5.000000000000004
485,2015-07-11,5889,4986.327,1083.3778721171573,4714.723603843504,39619.01260384351,74523.30160384352,4.999999999999982
349,2015-07-11,9411,8947.464,1141.30706930117,4966.82415005591,67599.07215005592,130231.32015005592,4.999999999999982
997,2015-07-11,4754,4013.4248,1518.9864697890814,6610.437177416374,34704.41077741637,62798.38437741637,5.000000000000004
625,2015-07-11,4463,4486.412,1718.4422322985204,7478.443452630535,38883.32745263054,70288.21145263054,4.999999999999993
819,2015-07-11,5180,4756.254,1192.4806102185128,5189.524933840384,38483.30293384038,71777.08093384038,5.000000000000016
146,2015-07-11,6308,7160.2603,2116.7992580428,9212.042892282321,59333.86499228232,109455.68709228231,5.000000000000004
1110,2015-07-11,2675,2827.0398,1509.576350709261,6569.485528243491,26358.764128243492,46148.0427282435,5.000000000000004
223,2015-07-11,5558,6090.183,2040.8739014474165,8881.625334306042,51512.90633430604,94144.18733430604,5.000000000000016
13,2015-07-11,4031,4141.9355,1564.9404164045802,6810.422946347076,35803.971446347074,64797.51994634707,5.000000000000004
1090,2015-07-11,3612,3076.0627,2387.7225731242083,10391.066925650906,31923.505825650907,53455.94472565091,5.000000000000004
251,2015-07-11,15774,16315.277,3379.578351582131,14707.497942619693,128914.4369426197,243121.3759426197,5.000000000000004
403,2015-07-11,4652,5662.315,1648.539257269487,7174.234538242973,46810.439538242965,86446.64453824295,5.000000000000016
1067,2015-07-11,5973,5806.423,1112.0404570702042,4839.4595517553935,45484.42055175539,86129.38155175539,4.999999999999993
286,2015-07-11,1558,1676.1476,1475.6502389069801,6421.843376582902,18154.8765765829,29887.9097765829,5.000000000000004
611,2015-07-11,5452,5145.706,799.004401322879,3477.1661923739657,39497.10819237397,75517.05019237398,4.999999999999993
488,2015-07-11,3189,2691.42,823.3863501474857,3583.273352755996,22423.213352756,41263.153352756,4.999999999999993
598,2015-07-11,5406,5143.27,1027.9402600155877,4473.466121073239,40476.35612107324,76479.24612107323,5.000000000000016
813,2015-07-11,4748,4659.8247,963.6151972005497,4193.53157581609,36812.30447581609,69431.0773758161,5.000000000000004
824,2015-07-11,5287,5709.8013,1645.292635816273,7160.105651921621,47128.71475192162,87097.32385192162,5.000000000000004
821,2015-07-11,4537,4188.636,2005.039329450595,8725.677805031812,38046.129805031815,67366.58180503182,5.000000000000004
455,2015-07-11,10307,8072.396,1506.6080533558727,6556.56787323555,63063.33987323555,119570.11187323555,5.000000000000004
903,2015-07-11,12059,11269.142,1697.1638075492724,7385.842436863214,86269.83643686322,165153.83043686324,5.000000000000004
12,2015-07-11,6612,4934.819,2332.0191884721453,10148.65283432391,44692.38583432391,79236.11883432392,5.000000000000004
825,2015-07-11,5283,3991.1248,1169.8908171867743,5091.217009012139,33029.090609012135,60966.964209012134,5.000000000000016
743,2015-07-11,2211,1935.3226,1389.46364455506,6046.770208500011,19594.02840850001,33141.28660850001,5.000000000000004
144,2015-07-11,5580,5994.973,1234.6618951771184,5373.092555953752,47337.90355595375,89302.71455595375,5.000000000000004
489,2015-07-11,3701,3769.1326,3218.416977906705,14006.144008732806,40390.0722087328,66774.0004087328,5.000000000000004
416,2015-07-11,10859,8697.138,2182.472905389353,9497.846307013504,70377.81230701352,131257.77830701353,4.999999999999993
314,2015-07-11,2918,3205.6316,1279.2039119217343,5566.933784497806,28006.354984497808,50445.77618449781,5.000000000000004
763,2015-07-11,5510,5584.7246,1184.7491654597154,5155.878663195333,44248.95086319533,83342.02306319532,5.000000000000004
1065,2015-07-11,2710,2450.7058,1041.6305304996413,4533.044448317484,21687.985048317485,38842.92564831748,5.000000000000004
103,2015-07-11,4465,4257.6763,842.2606116464367,3665.411753848053,33469.14585384805,63272.87995384805,5.000000000000027
661,2015-07-11,7353,6508.298,1316.609840182114,5729.71965767449,51287.805657674486,96845.89165767448,5.000000000000004
186,2015-07-11,3411,3414.5547,929.8867740986976,4046.7497403998254,27948.632640399825,51850.51554039982,5.000000000000016
826,2015-07-11,5976,7372.768,1906.6113132990588,8297.331516102851,59906.707516102855,111516.08351610287,5.000000000000004
1052,2015-07-11,4774,5057.015,1644.6352804640617,7157.244924492208,42556.34992449221,77955.45492449222,4.999999999999993
229,2015-07-11,7543,7964.2993,2076.352636539453,9036.024306334195,64786.1194063342,120536.21450633419,4.999999999999993
484,2015-07-11,8475,7040.9536,1475.748158202064,6422.269508982025,55708.944708982024,104995.61990898201,5.000000000000004
816,2015-07-11,3722,3928.571,1002.2104701292768,4361.493326703848,31861.490326703846,59361.48732670385,5.000000000000004
610,2015-07-11,2461,2412.6033,1176.9844621480454,5122.0876555307295,22010.310755530732,38898.53385553074,5.000000000000004
535,2015-07-11,5583,5657.615,2116.36317418762,9210.145110448128,48813.45011044813,88416.75511044814,4.999999999999993
413,2015-07-11,4141,5025.502,1657.3545254376102,7212.597471413502,42391.111471413504,77569.62547141351,5.000000000000004
337,2015-07-11,5955,5311.617,839.1996488170829,3652.090830397919,40833.40983039792,78014.72883039791,5.000000000000027
632,2015-07-11,7695,6287.437,1416.9016448802636,6166.17691885002,50178.23591885002,94190.29491885002,5.000000000000004
812,2015-07-11,3624,4279.847,1896.0796787782506,8251.499173445462,38210.428173445456,68169.35717344546,5.000000000000004
312,2015-07-11,4414,4445.675,1436.0159669973268,6249.360033418047,37369.08503341805,68488.81003341805,5.000000000000004
76,2015-07-11,8875,7776.098,1656.0986786219376,7207.132184760479,61639.81818476048,116072.50418476047,5.000000000000004
902,2015-07-11,3573,3940.157,597.1959467800949,2598.9212987168153,30180.020298716816,57761.11929871682,5.000000000000016
744,2015-07-11,7041,7093.999,1400.2015458374235,6093.500198039825,55751.493198039825,105409.48619803983,5.000000000000016
1043,2015-07-11,8541,6877.02,1507.5463390449604,6560.6511739926955,54699.79117399269,102838.93117399269,5.000000000000004
434,2015-07-11,10596,10195.428,1726.739815940449,7514.553488157673,78882.54948815767,150250.54548815766,5.000000000000004
23,2015-07-11,4219,4206.948,1698.7927505129653,7392.9313908079985,36841.567390808,66290.203390808,5.000000000000004
59,2015-07-11,2641,2431.5295,1940.434280400069,8444.524795056874,25465.231295056874,42485.937795056874,5.000000000000004
238,2015-07-11,4922,5425.8667,1775.9992948766314,7728.924516060979,45709.99141606098,83691.05831606098,5.000000000000004
382,2015-07-11,5423,5726.2183,2134.203517479773,9287.784030150087,49371.312130150094,89454.84023015009,4.999999999999993
913,2015-07-11,7526,5730.6816,2443.7960286990105,10635.091518871508,50749.86271887151,90864.63391887152,5.000000000000004
764,2015-07-11,2245,2288.0483,1120.519655718087,4876.359952839576,20892.698052839576,36909.03615283957,5.000000000000004
301,2015-07-11,3928,4288.223,1063.9763868263954,4630.290791429475,34647.85179142948,64665.41279142948,4.999999999999993
960,2015-07-11,6193,5696.765,1627.6783695535921,7083.450590884831,46960.80559088483,86838.16059088483,5.000000000000016
320,2015-07-11,11855,11138.264,3191.840856265235,13890.488085507426,91858.33608550743,169826.1840855074,5.000000000000004
377,2015-07-11,6893,6333.405,2010.1745289356488,8748.025544307042,53081.86054430704,97415.69554430703,5.000000000000004
90,2015-07-11,7164,6801.3364,1898.1283449211458,8260.41470962992,55869.76950962992,103479.12430962993,5.000000000000004
520,2015-07-11,3616,3337.6245,843.7046113802952,3671.6958582260227,27035.067358226024,50398.43885822603,5.000000000000004
878,2015-07-11,6463,6459.3813,2278.71908059678,9916.697499851089,55132.366599851084,100348.03569985108,5.000000000000004
441,2015-07-11,6690,6471.092,1262.9954127563924,5496.396444235931,50794.04044423593,96091.68444423593,5.000000000000016
81,2015-07-11,8281,7260.6914,1183.292598942733,5149.539869765147,55974.37966976515,106799.21946976514,5.000000000000004
331,2015-07-11,4047,3773.8042,1360.9107177214755,5922.511478867624,32339.140878867627,58755.770278867625,4.999999999999993
503,2015-07-11,5971,5520.886,2096.5908847295464,9124.098605152765,47770.30060515277,86416.50260515278,5.000000000000004
555,2015-07-11,4542,3993.919,1141.9874191589236,4969.784946667856,32927.21794666785,60884.65094666785,5.000000000000016
422,2015-07-11,4287,3462.4246,684.2731221866829,2977.870163015813,27214.842363015814,51451.81456301581,5.000000000000004
41,2015-07-11,5312,5427.6265,1201.2653008342884,5227.754797366876,43221.14029736688,81214.52579736689,5.000000000000004
183,2015-07-11,3178,4961.4336,3813.069680972788,16593.997432170476,51324.03263217048,86054.06783217048,5.000000000000004
278,2015-07-11,5153,5047.545,1758.8262965339422,7654.189797253388,42987.004797253394,78319.8197972534,4.999999999999993
849,2015-07-11,8065,7533.9126,1518.4620202351305,6608.154839227017,59345.54303922702,112082.93123922702,4.999999999999993
471,2015-07-11,6854,6622.639,1371.0827016313244,5966.778667511564,52325.25166751156,98683.72466751156,5.000000000000004
426,2015-07-11,3516,3597.3062,1224.9103199638823,5330.654932834635,30511.798332834634,55692.94173283463,5.000000000000004
934,2015-07-11,4499,4549.8076,1878.0537419017733,8173.052573916124,40021.705773916125,71870.35897391613,5.000000000000004
1106,2015-07-11,3187,2494.5286,1386.2278593943083,6032.68848035418,23494.38868035418,40956.088880354175,5.000000000000004
37,2015-07-11,7293,6195.5957,1472.7790795775684,6409.348453980948,49778.51835398095,93147.68825398094,5.000000000000004
386,2015-07-11,6518,5750.9023,1959.529062881147,8527.62287559812,48783.93897559812,89040.2550755981,5.000000000000004
607,2015-07-11,1357,1902.5261,1665.3301339891832,7247.306312032181,20564.989012032183,33882.671712032185,5.000000000000004
933,2015-07-11,4265,5029.068,2113.7557248574903,9198.797820440659,44402.27382044066,79605.74982044066,5.000000000000004
341,2015-07-11,4471,4293.011,1342.0055175726275,5840.238436680621,35891.31543668063,65942.39243668063,5.000000000000004
253,2015-07-11,3908,3489.616,2067.2848051289984,8996.562249846924,33423.87424984692,57851.18624984692,5.000000000000004
1074,2015-07-11,4629,3983.1592,1422.4318439119318,6190.24364623998,34072.35804623998,61954.472446239975,5.000000000000016
603,2015-07-11,5220,5014.817,2086.3174412148473,9079.389877128951,44183.10887712895,79286.82787712895,5.000000000000004
448,2015-07-11,4861,6807.365,1966.6604239137414,8558.657657693306,56210.21265769331,103861.7676576933,5.000000000000004
789,2015-07-11,2993,2736.2363,344.8329413951914,1500.6693878669862,20654.323487866986,39807.97758786699,5.000000000000004
987,2015-07-11,3921,5333.4336,1924.6986400921057,8376.045276791872,45710.080476791874,83044.11567679187,4.999999999999993
346,2015-07-11,5746,5990.4453,1548.3384806219603,6738.173419641451,48671.29051964145,90604.40761964145,5.000000000000016
951,2015-07-11,6034,6247.446,2435.2898961234396,10598.073904737399,54330.195904737404,98062.3179047374,5.000000000000004
1113,2015-07-11,5660,5094.4595,1080.1185545827925,4700.5394657812585,40361.75596578126,76022.97246578126,5.000000000000004
132,2015-07-11,7473,6725.756,1557.3909588958634,6777.568661218469,53857.86066121847,100938.15266121847,5.000000000000016
737,2015-07-11,4300,3418.038,2026.706168985107,8819.969152864514,32746.235152864516,56672.50115286451,5.000000000000004
16,2015-07-11,5414,5936.461,1920.2587828476221,8356.723579084168,49911.950579084165,91467.17757908416,5.000000000000004
566,2015-07-11,4138,3489.7056,1451.166058686959,6315.291318085986,30743.230518085984,55171.16971808598,5.000000000000004
554,2015-07-11,3686,4774.858,931.5728980427792,4054.0875387458746,37478.093538745874,70902.09953874588,5.000000000000016
879,2015-07-11,2999,3602.7788,946.72515340618,4120.028239448652,29339.479839448653,54558.93143944866,5.000000000000004
952,2015-07-11,5926,6029.452,923.184506657994,4017.5823193962883,46223.74631939629,88429.9103193963,5.000000000000016
1108,2015-07-11,2554,2465.2793,2282.698842542992,9934.01692095835,27190.972020958347,44447.927120958346,5.000000000000004
1024,2015-07-11,6219,5401.73,1153.4176023961197,5019.527659798366,42831.63765979837,80643.74765979836,4.999999999999993
32,2015-07-11,2589,2206.7554,1170.1802832906974,5092.476728919481,20539.76452891948,35987.05232891948,5.000000000000004
1011,2015-07-11,6024,5606.7295,1451.7024666659693,6317.625697830135,45564.73219783013,84811.83869783013,5.000000000000016
305,2015-07-11,6750,5846.9487,1526.3418727938017,6642.446961864313,47571.08786186431,88499.7287618643,5.000000000000004
460,2015-07-11,2029,1800.5693,1404.8853223539322,6113.883401597746,18717.868501597746,31321.853601597748,5.000000000000004
